ID;Age;Occupation;Annual_Income;Monthly_Inhand_Salary;Num_Bank_Accounts;Num_Credit_Card;Interest_Rate;Num_of_Loan;Delay_from_due_date;Num_of_Delayed_Payment;Changed_Credit_Limit;Num_Credit_Inquiries;Credit_Mix;Outstanding_Debt;Credit_Utilization_Ratio;Credit_History_Age;Payment_of_Min_Amount;Total_EMI_per_month;Amount_invested_monthly;Payment_Behaviour;Monthly_Balance
0xcbb3;30;Engineer;125468,44;10445,70333;4;4;10;4;15;16;10,45;4;Standard;1136,85;30,95549151;19,33;Yes;338,0924087;209,3007387;High_spent_Small_value_payments;757,1771859
0x1fa41;24;Musician;28195,29;2044,223399;3;4;11;3;14;7;2,04;8;Good;1281,29;28,87771213;24,67;No;148,3172679;165,2286524;Low_spent_Small_value_payments;302,2989306
0x21554;51;Lawyer;41911,84;3321,653333;3;5;13;1;15;15;4,64;3;Standard;332,23;34,5525123;18,42;No;29,34884565;107,2480948;Low_spent_Large_value_payments;465,5683928
0xd58f;19;Teacher;14974,765;1240,897083;4;5;6;4;23;14;7,53;4;Standard;1292,04;30,78306761;25;Yes;32,17664706;60,60885306;High_spent_Small_value_payments;291,3042082
0x59b4;30;Media_Manager;44120,8;3468,733333;2;3;12;3;4;0;2,46;2;Good;15,47;34,04823937;27,5;No;87,40729091;95,86188088;High_spent_Medium_value_payments;413,6041615
0xd1ca;39;Mechanic;33480,02;2775,001667;8;10;19;9;61;17;6,73;7;Bad;4177,98;25,38067468;3,33;Yes;128,0957058;239,8611927;Low_spent_Small_value_payments;199,5432681
0x8d01;42;Media_Manager;28832,98;2628,748333;7;7;7;3;14;10;12,14;13;Standard;2576,04;27,42341988;16,33;Yes;53,28671123;40,76597807;High_spent_Medium_value_payments;418,822144
0x9eb5;52;Manager;22179,64;1938,303333;8;6;12;3;20;21;2,09;3;Good;172,29;34,65380817;31,83;No;47,43011454;26,09811297;High_spent_Medium_value_payments;370,3021058
0x1c2f9;34;Doctor;49056,09;4254,0075;7;8;19;3;27;20;6,29;12;Bad;1336,77;31,7210217;6,58;Yes;116,6950692;129,9181041;High_spent_Small_value_payments;438,7875767
0xe3fc;27;Entrepreneur;67512,6;5804,05;7;6;31;3;28;11;13,48;11;Standard;2342,79;27,06722212;9,92;Yes;88,99393704;105,2748506;High_spent_Large_value_payments;626,1362124
0x1501e;34;Media_Manager;52385,58;4492,465;4;6;6;4;12;17;14,99;3;Standard;184,38;39,98807424;27,17;Yes;166,0556306;77,50381547;High_spent_Large_value_payments;445,6870539
0xe362;43;Doctor;59359,04;4961,586667;9;10;28;6;29;17;16,28;10;Bad;3339,7;38,40622113;5,67;Yes;287,0888501;103,9180204;High_spent_Large_value_payments;345,1517962
0x1f3bb;27;Musician;39593,77;3308,480833;2;1;5;4;8;9;4,27;4;Good;1460,41;24,91417396;28,75;No;78,73686094;31,64173325;High_spent_Large_value_payments;460,4694891
0x1d78f;35;Mechanic;35062,63;2995,885833;0;5;7;0;17;2;7,43;3;Good;971,25;28,53009937;17,33;No;0;110,1859872;High_spent_Small_value_payments;449,4025961
0x755e;42;Developer;147210,68;12329,55667;2;5;5;0;5;9;10,74;4;Good;323,31;39,65861419;32,08;No;0;314,213639;High_spent_Large_value_payments;1158,742028
0x1dc28;29;Doctor;30063,42;2509,285;10;9;27;4;50;12;16,65;11;Standard;2627,81;32,08976514;14,67;Yes;86,62870492;96,08938909;High_spent_Small_value_payments;328,210406
0x12996;32;Engineer;112287,88;9168,323333;4;3;12;4;1;5;4,43;3;Good;705,33;29,2536846;20,33;No;271,7979982;611,2259311;Low_spent_Medium_value_payments;313,808404
0x6e2f;37;Architect;17568,98;1718,081667;7;6;27;8;44;22;29,09;9;Bad;2551,73;33,13121164;10,33;Yes;100,4203362;37,43109593;High_spent_Medium_value_payments;283,9567346
0x1724e;48;Teacher;35917,16;3168,096667;7;5;7;1;12;11;0,81;3;Standard;1271,82;38,92742973;23,75;No;23,00811989;45,08593017;High_spent_Medium_value_payments;498,7156166
0x33b2;54;Writer;61669,47;5190,1225;3;6;13;0;23;20;6,94;3;Standard;1083,29;38,44111741;32,5;No;0;265,350076;Low_spent_Small_value_payments;543,662174
0xb95f;35;Architect;49131,42;3864,285;9;9;25;7;29;21;18,9;8;Bad;4552,04;33,1174017;8,92;Yes;165,2963083;227,9711261;Low_spent_Medium_value_payments;273,1610656
0xa861;47;Accountant;39296,5;3261,708333;4;0;1;4;4;9;12,65;3;Good;187,21;35,26660171;27,67;No;124,9486672;165,3201841;High_spent_Small_value_payments;295,901982
0x10d95;27;Manager;27286,53;2279,8775;6;3;18;0;15;13;1,33;8;Standard;302,21;36,12135997;16,25;No;0;104,4691001;Low_spent_Small_value_payments;413,5186499
0x20412;34;Journalist;20364,57;1626,0475;6;8;32;3;22;6;10,3;9;Standard;2500,04;24,83936486;9,08;Yes;26,16810893;105,0202037;Low_spent_Small_value_payments;321,4164374
0xfc39;23;Media_Manager;29663,44;2676,953333;5;6;18;2;9;9;17,76;8;Standard;598,51;37,0725535;17,17;Yes;49,34591127;104,5608391;High_spent_Medium_value_payments;363,7885829
0x1c6cf;44;Scientist;9766,965;800,91375;8;10;20;6;35;23;4,86;8;Bad;2223,4;38,11887777;7,75;Yes;25,3517071;63,9132705;Low_spent_Medium_value_payments;270,8263974
0x24167;25;Accountant;99980,36;8032,696667;7;4;6;1;19;10;7,75;5;Standard;637;26,79695176;17,33;No;62,13255699;309,8934469;High_spent_Medium_value_payments;681,2436628
0x2c0a;45;Lawyer;42947,49;3470,9575;4;7;15;2;10;20;18,38;7;Standard;2266,69;39,2941422;14,83;Yes;47,93668893;40,63344595;High_spent_Medium_value_payments;508,5256151
0x1aad5;21;Engineer;15645,89;1434,824167;5;3;12;7;27;19;7,17;5;Standard;1327,96;39,63452019;14;Yes;74,25891186;41,60898941;High_spent_Small_value_payments;287,6145154
0x1172c;26;Mechanic;32835,91;2499,325833;1;3;1;0;14;4;11,27;3;Good;671,88;38,46228034;19,5;No;0;62,36695125;High_spent_Medium_value_payments;437,5656321
0xd67d;49;Media_Manager;31781,22;2727,435;2;5;12;0;10;7;0,83;0;Good;74,59;31,35510222;20,42;No;0;95,11744692;High_spent_Small_value_payments;437,6260531
0x1ee55;18;Accountant;34849,62;3202,135;3;5;2;2;7;7;7,76;3;Good;1181;27,42606809;27,83;No;53,74358656;54,0159117;High_spent_Medium_value_payments;462,4540017
0x4124;41;Entrepreneur;87481,62;7022,135;0;4;3;1;15;9;1,45;3;Good;214,43;25,87945819;23,58;No;55,6533693;225,3552008;Low_spent_Large_value_payments;691,2049299
0x98fe;48;Developer;26025,94;2221,828333;8;7;7;0;30;19;9,23;1;Standard;669,99;37,70998802;23,42;Yes;0;144,0333445;Low_spent_Small_value_payments;368,1494889
0x21361;45;Engineer;62578,92;4986,91;6;6;6;4;7;11;10,97;4;Standard;1045,77;28,96888867;19,5;Yes;208,225952;309,4648444;High_spent_Small_value_payments;241,0002037
0x14236;28;Developer;10037,855;849,4879167;4;5;17;4;6;18;13,99;7;Standard;1665,09;32,27335669;10,17;Yes;20,69095591;73,88291724;Low_spent_Small_value_payments;280,3749185
0x1cfe8;24;Doctor;72219,48;5866,29;9;6;18;9;33;21;23,77;8;Bad;3456,15;24,8353323;8,75;Yes;412,6864941;189,5592402;High_spent_Medium_value_payments;234,3832657
0x1dcd8;38;Manager;61141,24;5253,103333;6;8;26;8;30;14;19,99;9;Bad;2667,09;37,75137273;6;Yes;285,3807898;255,9794602;High_spent_Small_value_payments;243,9500833
0x14fa6;31;Journalist;33726,6;2860,55;6;5;19;0;17;14;13,65;6;Standard;1251,27;31,78865162;27,92;Yes;0;124,1634857;Low_spent_Large_value_payments;431,8915143
0x18cf6;22;Doctor;122135,12;10125,92667;2;4;1;1;26;14;18,46;2;Good;1384,06;34,36082257;17,58;No;53,47224018;759,4393428;Low_spent_Small_value_payments;489,6810837
0x184c6;27;Engineer;15125,64;1311,47;3;4;28;2;8;17;17,79;9;Standard;2312,67;25,81025449;12,92;Yes;24,44645492;168,4138336;Low_spent_Small_value_payments;228,2867115
0x19b79;54;Entrepreneur;113284,84;9516,403333;5;4;7;3;5;16;18,59;2;Standard;920,25;28,21668765;16,92;Yes;257,616616;511,2635653;Low_spent_Large_value_payments;452,760152
0x1723e;43;Engineer;15835,495;1107,624583;4;4;5;3;20;20;5,92;0;Good;16,42;30,32452367;27,33;No;30,70756522;114,6794465;Low_spent_Small_value_payments;255,3754467
0x1c4b5;35;Media_Manager;8858,405;1022,200417;6;8;26;2;27;8;9,99;11;Standard;2431,08;32,74095541;14,17;Yes;8,562244721;47,3698563;High_spent_Small_value_payments;306,2879406
0xe6c0;27;Entrepreneur;93390,44;7538,536667;6;5;18;3;28;14;11,28;0;Standard;1036,26;36,66030893;17,92;No;117,4871616;272,2548386;High_spent_Small_value_payments;624,1116664
0x17e2d;18;Engineer;28681,95;2308,1625;5;7;6;2;22;15;15,05;6;Standard;1379,62;31,10671824;16,42;Yes;45,01428541;204,5556052;Low_spent_Small_value_payments;271,2463594
0xfca9;50;Engineer;53876,66;4247,721667;3;4;12;0;16;14;5,38;6;Standard;808,8;25,98589245;24,17;No;0;68,89006067;High_spent_Medium_value_payments;605,882106
0xe859;47;Musician;84378,96;7142,58;5;3;8;2;3;5;10,95;1;Good;37,11;31,79895103;24;No;122,6797787;463,7570752;Low_spent_Medium_value_payments;407,8211461
0x161b4;53;Lawyer;42586,46;3710,871667;5;3;6;3;27;10;0,97;2;Standard;1053,75;29,28914129;29,5;No;64,00895861;59,48942059;High_spent_Medium_value_payments;497,5887875
0x40ae;22;Teacher;8086,58;823,8816667;3;8;22;2;10;22;9,55;12;Standard;2468,2;31,74675366;9,92;Yes;7,913043412;20,71683559;High_spent_Small_value_payments;313,7582877
0x7c41;24;Teacher;58704,26;4940,021667;6;3;8;1;18;15;4,32;0;Standard;244,69;30,13568281;24,83;Yes;38,32334645;659,2099916;Low_spent_Small_value_payments;86,46882859
0x1e1f4;35;Journalist;37233,5;2822,791667;10;5;30;7;31;19;22,27;6;Bad;3410,45;30,32335564;1,5;Yes;183,9387737;61,24629797;High_spent_Medium_value_payments;287,094095
0x1ff3f;37;Media_Manager;109607,43;9308,9525;7;3;18;4;25;14;10,76;7;Standard;852,74;40,00862229;21,92;Yes;230,1992433;244,3366714;High_spent_Medium_value_payments;706,3593354
0x14b57;21;Architect;76154,56;6433,213333;7;8;26;6;47;23;3,03;9;Bad;2144,36;41,00878819;13,5;Yes;321,1234184;137,9211163;High_spent_Large_value_payments;424,2767987
0x2195e;26;Media_Manager;86282,67;7409,2225;5;7;10;4;18;12;0,98;1;Good;144,57;39,22987924;17,92;No;228,4230513;105,6925078;High_spent_Large_value_payments;646,8066909
0x5a23;20;Engineer;61600,83;5313,4025;7;7;16;3;15;16;18,46;5;Standard;2062,09;28,45177909;19,17;Yes;125,5050217;74,17833157;High_spent_Medium_value_payments;581,6568967
0x7ceb;25;Engineer;33278,28;2622,19;7;3;11;4;10;9;15,93;6;Standard;426,61;23,98037993;6,67;Yes;75,95386612;200,4398224;Low_spent_Small_value_payments;275,8253115
0x24da4;36;Musician;34180,94;2685,411667;6;5;19;7;62;22;2,63;10;Bad;3375,66;39,17349115;8,08;Yes;135,8522951;105,5951687;Low_spent_Large_value_payments;297,0937029
0x22a25;23;Teacher;114826,56;9280,88;4;1;4;3;11;1;11,01;1;Good;202,11;35,28680251;21,33;No;226,8632031;750,5354946;Low_spent_Medium_value_payments;230,6893023
0x11363;45;Doctor;9654,91;1053,575833;6;3;15;2;28;12;8,23;11;Standard;968,34;39,0097558;19,58;Yes;11,63328284;22,3401421;High_spent_Large_value_payments;311,3841584
0x21d34;32;Mechanic;9934,62;897,885;10;5;15;5;30;19;29,98;10;Bad;2743,33;28,55137462;2,33;Yes;35,26774617;62,70421145;Low_spent_Large_value_payments;261,8165424
0x1b796;52;Writer;30936,76;2311,063333;0;5;3;2;14;1;2,44;2;Good;761,34;31,62901254;18,42;No;33,79669338;182,2492067;Low_spent_Small_value_payments;305,0604332
0x1cbcd;27;Manager;14414,25;1351,1875;9;9;16;9;47;28;6,74;10;Bad;2558,21;34,5704246;9,83;Yes;82,1956926;47,86626157;Low_spent_Small_value_payments;295,0567958
0xd0ad;44;Doctor;99475,83;8108,6525;7;6;10;1;21;17;0,84;4;Standard;587,9;38,29993288;27,67;No;49,27572405;414,2719196;Low_spent_Large_value_payments;617,3176064
0x297d;18;Journalist;49447,74;4282,645;7;4;9;5;17;14;8,34;9;Standard;1286,68;29,94497481;12,92;Yes;147,0038704;359,3817719;Low_spent_Large_value_payments;191,8788577
0x21771;21;Architect;40363,74;3147,645;7;5;5;4;2;19;1,14;3;Standard;1141,15;38,06946303;20,17;No;111,5819159;229,6076785;Low_spent_Medium_value_payments;253,5749056
0x18ec2;29;Teacher;83332,88;6667,406667;4;6;20;0;19;13;18,6;8;Standard;292,99;26,65544149;20;Yes;0;255,0677832;High_spent_Medium_value_payments;661,6728834
0x1280b;24;Musician;17641,46;1703,121667;8;5;5;2;33;13;11,63;4;Standard;322,43;39,83691042;6,25;Yes;15,35727659;38,34398294;High_spent_Medium_value_payments;366,6109071
0x1163d;41;Mechanic;39231,42;3202,285;6;9;23;3;34;8;8,33;8;Standard;1720,78;38,00177729;15;Yes;49,07273644;102,6442247;High_spent_Small_value_payments;428,5115388
0x64cf;33;Accountant;8489,19;908,4325;6;10;20;6;23;16;25,25;10;Bad;3358,6;29,26357677;11,25;Yes;26,42685604;15,16156201;High_spent_Large_value_payments;289,2548319
0x24924;19;Media_Manager;54651,78;4359,315;9;9;16;8;49;24;20,64;10;Bad;4548,76;25,82627341;7,08;Yes;295,3865761;110,6525552;High_spent_Medium_value_payments;279,8923687
0x739f;41;Mechanic;38919,9;3215,325;8;7;13;1;7;13;10,2;0;Standard;1058,13;35,89900274;20,17;No;22,01288434;37,23988514;High_spent_Medium_value_payments;512,2797305
0xff42;24;Manager;18158,33;1325,194167;7;9;25;4;28;16;16,52;11;Bad;1401,91;39,36315562;17,08;Yes;39,76786259;79,51977753;Low_spent_Small_value_payments;303,2317765
0x2035f;36;Teacher;37743,72;3341,31;10;5;15;9;55;24;5,64;9;Bad;2319,84;37,96729371;8,17;Yes;176,2655093;74,07880792;High_spent_Medium_value_payments;333,7866827
0x3bb8;45;Accountant;15989,085;1086,42375;5;4;2;4;13;15;0,5;3;Good;665,82;33,28533267;19,67;No;33,79702063;145,3014117;Low_spent_Small_value_payments;219,5439427
0x4786;37;Media_Manager;87070;7295,833333;8;7;10;0;12;12;12,69;4;Standard;381,06;26,43919724;25,25;Yes;0;534,2814421;Low_spent_Small_value_payments;485,3018912
0x1d93f;26;Mechanic;30196,64;2590,386667;7;5;23;3;15;19;2,36;9;Bad;2161,86;39,93197262;6,75;Yes;61,80919228;232,8992646;Low_spent_Medium_value_payments;244,3302097
0x17e0f;28;Accountant;33559,26;2732,605;6;8;20;3;16;20;15,71;12;Bad;2115,47;24,18327321;8,5;Yes;77,7638581;40,52015857;High_spent_Medium_value_payments;404,9764833
0x8aa2;21;Entrepreneur;44962,88;3521,906667;3;2;11;1;5;11;9,04;0;Good;565,48;26,73152331;20,25;No;18,86286845;257,6676566;Low_spent_Medium_value_payments;355,6601416
0x1f10c;40;Scientist;17689,64;1286,136667;7;6;25;7;29;19;23,25;6;Bad;3783,14;33,31726896;5,58;Yes;96,06048106;117,7515256;Low_spent_Small_value_payments;204,80166
0xea52;26;Doctor;35336,77;2893,730833;4;5;16;2;9;17;6,76;2;Standard;1172,87;36,65466474;32,5;No;31,40243804;346,0170222;Low_spent_Small_value_payments;201,9536231
0x2bc7;45;Manager;16718,08;1617,173333;8;10;25;5;61;20;26,03;6;Bad;2931,99;37,85570933;8,67;Yes;41,40894223;93,56518921;Low_spent_Small_value_payments;316,7432019
0x12159;26;Mechanic;93106,05;7629,8375;0;4;3;0;18;8;9,96;2;Good;1454,68;39,10303628;17,83;No;0;490,5762658;Low_spent_Medium_value_payments;552,4074842
0x6415;33;Journalist;25701,69;2230,8075;3;7;11;3;30;11;11,22;3;Standard;315;40,37848573;23,75;No;60,28924916;95,77886576;Low_spent_Small_value_payments;357,0126351
0x136a1;30;Lawyer;23317,74;2109,145;4;5;12;3;24;12;0,6;0;Good;387,02;36,62631296;20,58;No;32,03312743;93,88334718;Low_spent_Small_value_payments;374,9980254
0x18ee4;37;Accountant;39110,82;3374,235;7;7;15;9;43;19;3,31;8;Bad;2410,06;31,91760326;12;Yes;289,668806;81,24642589;Low_spent_Large_value_payments;236,5082681
0x1670e;47;Scientist;121197,9;10285,825;2;5;11;4;1;11;3,3;6;Good;203,65;25,68708985;20,92;No;370,6193016;184,7998701;High_spent_Large_value_payments;713,1633283
0x1dc8e;51;Accountant;143351,28;12014,94;8;6;3;2;15;15;8,3;0;Good;996,96;30,38181047;27,08;No;225,725571;698,9587539;Low_spent_Large_value_payments;546,8096751
0x7484;32;Doctor;18070,01;1469,834167;9;7;34;3;41;25;2,89;8;Bad;2493,97;26,2283494;9,08;Yes;43,4806842;55,1808677;High_spent_Small_value_payments;308,3218648
0xb3a6;38;Writer;61348,98;5038,415;5;7;9;4;24;11;5,19;3;Standard;1240,49;28,76300239;27,17;No;168,595419;138,2597024;High_spent_Medium_value_payments;446,9863786
0x10bbd;25;Media_Manager;36408,04;3123,003333;7;3;9;0;23;11;9,39;6;Standard;903,14;25,07474482;18,58;No;0;130,7081822;Low_spent_Large_value_payments;451,5921512
0x25faf;21;Architect;38321,39;3106,647859;4;4;3;4;11;7;1,59;3;Good;678,57;37,36706289;17,33;No;362,0724534;26,7016797;High_spent_Large_value_payments;434,4720907
0x7c89;28;Engineer;114261,68;9320,806667;3;7;1;1;21;14;0,95;0;Good;337,64;33,29793589;16,08;No;79,42436043;147,8190792;High_spent_Medium_value_payments;954,837227
0x18f8c;26;Architect;106002,32;8974,526667;4;4;13;4;16;17;8,64;0;Standard;332,47;33,06703769;21,42;No;218,5836408;204,4835621;High_spent_Large_value_payments;714,3854637
0xdc44;53;Scientist;119396,91;9949,7425;1;5;7;3;14;2;0,51;1;Good;484,52;29,0154957;29,83;No;214,0383411;838,449162;Low_spent_Medium_value_payments;222,4867469
0xeaea;23;Entrepreneur;129233,52;11011,46;6;4;8;1;13;8;4,92;0;Standard;1051,42;28,11887664;26,25;No;75,60222093;943,5672518;Low_spent_Large_value_payments;351,9765272
0xaa7b;37;Journalist;20417,71;1812,475833;4;4;10;3;24;20;19,7;6;Standard;517,51;33,95521987;12,75;Yes;46,11577293;54,06485029;High_spent_Medium_value_payments;331,0669601
0x125f0;32;Accountant;21366,12;1769,51;4;5;11;4;20;14;7,98;4;Standard;921,38;29,63053723;29;Yes;65,08973173;225,868108;Low_spent_Small_value_payments;175,9931602
0x1ae69;29;Architect;45144,8;3980,066667;4;3;13;1;20;19;6,06;6;Standard;1112,58;30,11756596;22,5;No;36,15142324;399,9710649;Low_spent_Small_value_payments;251,8841785
0x2261d;34;Accountant;30548,74;2727,728333;7;5;33;2;48;21;17,95;12;Bad;2051,86;28,35308276;6,58;Yes;47,15733072;218,5336453;Low_spent_Small_value_payments;297,0818573
0x1f095;37;Scientist;62683,59;5047,6325;8;8;32;9;24;25;6,44;6;Bad;2142,89;37,0746654;19,83;Yes;346,0622408;77,26185454;High_spent_Large_value_payments;321,4391547
0x1650d;23;Writer;103938,16;8864,513333;2;5;9;4;31;15;8,44;8;Standard;117,63;41,16644643;22;Yes;324,5313172;291,5043134;High_spent_Medium_value_payments;520,4157028
0x1e6b1;55;Lawyer;131254,8;11039,9;3;6;8;2;2;8;10,52;4;Good;548,71;28,64967359;18,17;No;216,773941;262,8398867;High_spent_Large_value_payments;864,3761723
0x257f5;18;Media_Manager;15339,75;987,1371372;6;4;17;8;57;16;8,15;12;Bad;3981,77;25,00695259;0,83;Yes;172,7228453;93,78382417;Low_spent_Small_value_payments;202,6999433
0x1a731;24;Accountant;58211,85;4727,9875;8;6;5;4;15;17;3,65;3;Good;901;31,10894417;32,42;No;152,7274982;256,8885129;High_spent_Small_value_payments;323,1827389
0x4839;24;Writer;15964,31;1229,359167;10;5;22;5;47;20;21,73;15;Bad;4375,21;29,81998802;4,33;Yes;54,02442559;74,38336888;High_spent_Small_value_payments;254,5281222
0x12713;37;Media_Manager;99952,32;8120,36;3;6;3;3;10;4;8,74;0;Good;162,01;25,92403523;26,83;No;224,2379725;298,2523522;High_spent_Medium_value_payments;539,5456753
0x1192f;25;Developer;45652,17;3888,3475;8;6;13;7;5;12;17,94;8;Standard;28,54;28,83985089;10,42;Yes;160,4733036;116,3400105;Low_spent_Medium_value_payments;392,0214359
0x193bc;52;Entrepreneur;27759,32;2419,276667;8;6;9;1;14;10;11,35;5;Standard;245,3;29,12656956;24,33;No;15,54872634;61,83725331;High_spent_Large_value_payments;404,541687
0xe814;19;Architect;8459,02;997,9183333;7;7;14;3;18;20;10,36;10;Standard;789,89;25,13215629;13,08;Yes;18,89415692;88,18232739;Low_spent_Small_value_payments;282,715349
0x3921;30;Media_Manager;73747,58;6166,631667;3;5;7;2;33;14;15,1;8;Standard;497,98;32,56587549;30,33;Yes;93,2128611;543,4726466;Low_spent_Medium_value_payments;259,9776589
0x1b202;53;Writer;17329,075;1167,089583;0;4;5;3;1;5;9,2;4;Good;126,19;28,03846898;26,17;No;24,09639413;152,6414667;Low_spent_Small_value_payments;229,9710975
0x21625;38;Manager;122760,66;10422,055;0;4;4;3;24;11;11,66;3;Good;707,79;42,00715299;17,83;No;243,7745527;123,3934167;High_spent_Large_value_payments;915,0375305
0x47dc;22;Teacher;88220,12;7146,676667;2;1;11;0;13;0;3,93;1;Good;617,85;28,64504356;30,83;No;0;289,4430668;High_spent_Medium_value_payments;675,2245999
0x24aac;35;Developer;67255,6;5745,633333;4;6;4;4;3;8;2,64;3;Good;122,5;32,25287502;22,33;No;133,7709116;165,8739825;High_spent_Medium_value_payments;524,9184393
0x66d9;31;Lawyer;8151,41;926,2841667;9;7;15;6;43;23;3,59;9;Bad;1418,45;28,32366658;6,42;Yes;29,33729855;16,47571945;High_spent_Large_value_payments;286,8153987
0x1bea6;39;Journalist;104455,02;8892,585;4;4;8;3;12;5;3,94;4;Good;1222,3;31,4978108;28,08;No;215,1103231;359,4972446;High_spent_Medium_value_payments;564,6509323
0xd626;32;Scientist;34474,82;3050,901667;10;7;21;6;28;25;23,59;9;Bad;3374,26;33,86905959;0,75;Yes;143,5810172;345,028651;Low_spent_Small_value_payments;106,4804985
0x4089;27;Accountant;48428,1;4242,675;6;5;34;9;39;21;9,89;9;Bad;4152,95;34,70548766;5,42;Yes;192,0799905;362,5401573;Low_spent_Large_value_payments;139,6473521
0x22fe8;45;Teacher;22308,01;1593,000833;5;3;6;3;19;6;13,02;0;Standard;1228,86;25,13441398;28,25;Yes;50,81084813;110,4663504;Low_spent_Medium_value_payments;278,0228848
0x1eed9;37;Doctor;9299,05;1033,920833;9;6;20;2;53;22;7,81;11;Bad;2298,76;30,91715214;11,33;Yes;14,65126123;92,02093584;Low_spent_Small_value_payments;286,7198863
0xdb5d;25;Writer;71703,22;5888,268333;7;5;7;0;21;19;12,76;4;Standard;641,99;26,09931433;16,92;Yes;0;175,260181;High_spent_Small_value_payments;673,5666524
0x1811d;22;Lawyer;25659,34;2238,278333;5;3;15;4;27;16;4,19;2;Standard;1323,93;27,80094355;25,08;No;54,98197115;55,95808055;High_spent_Small_value_payments;372,8877816
0x13ce1;19;Musician;35416,64;3091,386667;8;4;7;1;21;15;11,18;8;Good;671,17;27,43588562;17;No;27,63153461;89,15621468;High_spent_Medium_value_payments;442,3509174
0x17480;35;Teacher;44871,86;3646,321667;3;3;7;2;13;8;7,66;4;Good;48,42;32,34207229;20;No;54,46493827;61,56468949;High_spent_Medium_value_payments;498,6025389
0x19e7;36;Journalist;134978,24;11059,18667;8;5;15;2;12;16;9,89;3;Standard;668,14;46,19423785;26,25;Yes;145,1118234;129,5214491;High_spent_Medium_value_payments;1081,285394
0xa417;31;Musician;88126,58;7250,881667;2;7;1;0;9;6;9,57;1;Good;261,29;28,52673905;30,92;No;0;660,1579915;Low_spent_Medium_value_payments;344,9301752
0x21fc;22;Scientist;125508,36;10559,03;2;3;5;4;8;8;3,57;3;Good;505,14;25,48633677;33,17;No;305,302835;222,1994255;High_spent_Large_value_payments;768,4007395
0x14384;50;Accountant;120948,16;10373,01333;0;5;2;2;12;12;7,61;1;Good;16,36;32,84505222;26;No;121,8453296;177,8745128;High_spent_Medium_value_payments;987,5814909
0x893d;27;Architect;103351,8;8465,65;3;7;8;2;12;8;10,03;8;Standard;1246,62;27,23525012;8,5;Yes;140,8582359;119,1142713;High_spent_Large_value_payments;826,5924927
